qid	docno	score_delta	query	text	relevance	perturbed	score	rank
915593	1605506	0.2591076	what types of food can you cook sous vide	For medium rare cooked pork shoulder, the meat should be held at 135°F or 57.2°C, while medium cooked meat is done at 145°F or 62.8°C. If a traditional well done shoulder is desired, it should be cooked at 155°F or 68.3°C. No matter what temperature range is used, the pork shoulder should be cooked for 1 to 2 days. For a crisp or well done outer part, sous vide pork shoulder may be finished by searing, grilling or torching. According to Modernist Cooking Made Easy (emphasis added):	3	False	-2.5020106	229
183378	8794307	0.25815725	exons definition biology	Home » Executor » Exercise bone » Exhibitions » Exit domain » Exons. coding regions of messenger rna included in the genetic transcript which survive the processing of rna in cell nuclei to become part of a spliced messenger of structural rna in the cytoplasm. They include joining and diversity of immunoglobulin genes.	3	False	-0.47017214	96
183378	2874543	0.25737494	exons definition biology	Instead of a deletion of DNA sequence that characterized the earlier disease discovery, the new condition is caused by a substitution of DNA in an exon of the gene. Exons are sub-parts of DNA sequence within a gene that carry the code for proteins. The alternate DNA sequence modifies the function of the enzyme.	3	False	-0.41101864	88
451602	7179468	0.2570653	medicare's definition of mechanical ventilation	BIPAP is either used with a specific BIPAP machine or it can be applied using a mechanical ventilator(Ventilators (Breathing Machines). A BIPAP mask is fitted on to your loved ones face and attached to the ventilator with flexible circuits(tubing).	3	False	-7.7310123	217
1110199	3838638	0.25658607	what is wifi vs bluetooth	Takeaway: Bluetooth and Wi-Fi: Find out what separates these two wireless technologies. Source: Flickr/Dana Spiegel. Bluetooth and Wi-Fi are both methods that provide wireless communication, but the difference between the two mainly stems from what they are designed to do and how they are used. The main difference is that Bluetooth is primarily used to connect devices without using cables, while Wi-Fi provides high-speed access to the internet. Bluetooth is a wireless technology standard that is used to exchange data over short distances (less than 30 feet), usually between personal mobile devices.	3	False	4.2314405	3
183378	3389585	0.2565062	exons definition biology	In most eukaryotic genes, coding regions (exons) are interrupted by noncoding regions (introns). During transcription, the entire gene is copied into a pre-mRNA, which includes exons and introns.	3	False	-2.7760484	361
833860	6218032	0.25506842	what is the most popular food in switzerland	Switzerland is well-known for the cuisine it produces, in particular cheese and chocolate. The country's food is diverse and seasonal, carrying influences from Italy, France and Germany. Traditional Swiss food is rich, in both flavor and calories, and rarely uses herbs and spices.	3	False	1.1426343	61
183378	8192307	0.2545781	exons definition biology	To distinguish the two types of DNA, scientists call the coding sequences of genes exons and the pieces in between introns (for intervening sequences). If RNA polymerase were to transcribe DNA from the start of an intron-containing gene to the end, the RNA would be complementary to the introns as well as the exons.	3	False	-2.5375502	329
833860	6230222	0.2544899	what is the most popular food in switzerland	Switzerland Dishes. Swiss Dishes. 1  Zuercher Zürcher-Eintopf zurich style hot. 2  Pot vegetables and meat are served all in the same. 3  Pot-Fondue this is a Famous swiss food made of melted. 4  Cheese bread pieces or potato pieces are dipped in.  cheeseood of Switzerland. Traditional Food in Switzerland. There are many different dishes in Switzerland that are regional. Italian food is very common in modern Switzerland including pasta and pizza. Swiss cheese includes Emmental cheese, Vacherin and Appenzeller.	3	False	1.9425058	36
183378	2234245	0.25361454	exons definition biology	Functional cysts. Exon Skipping in development for DMD. The dystrophin gene is the largest gene in the body, consisting of 79 exons. Exons are small sequences of genetic code which, via an intermediate step involving RNA, lead to the assembly of sections...	3	False	-1.4465115	193
1108651	1421354	0.25336516	what the best way to get clothes white	3. Add 1/2 cup of baking soda to your laundry detergent. This is an excellent natural whitener you probably have in your kitchen cabinet. To remove stubborn spots from whites, pretreat the spot by applying a thick paste of baking soda and water.	3	False	1.1833618	80
915593	3385968	0.25116462	what types of food can you cook sous vide	Rather than cooking in boiling water, boiled eggs can be made by cooking/coddling in their shell sous vide in hot water at steady temperatures anywhere from 60 to 85 °C (140 to 185 °F).	3	False	-0.4384103	101
1030303	7156982	0.24997342	who is aziz hashim	Rounding out the IFA leadership team is Aziz Hashim, a multi-unit, multi-brand franchisee and president & CEO of NRD Holdings, LLC, as vice chair; Shelly Sun, CFE, CEO & co-founder of BrightStar Franchising, LLC, as treasurer; and Liam Brown, president of U.	3	False	1.8044382	14
183378	8006512	0.24890852	exons definition biology	For the first estimate, the average protein contains a few hundred amino acids and each amino acid requires three nucleotides of code, so the average gene would take up about 1,000 nucleotides of exon space (an exon is the protein-coding part of a gene).	3	False	-2.8345444	370
451602	6286978	0.24884033	medicare's definition of mechanical ventilation	Mechanical ventilation is termed invasive if it involves any instrument penetrating through the mouth (such as an endo tracheal tube) or the skin (such as a tracheostomy tube).his may involve a machine called a ventilator or the breathing may be assisted by a registered nurse, physician, physician assistant, respiratory therapist, paramedic, or other suitable person compressing a bag or set of bellows.	3	False	-3.832571	60
183378	7718054	0.24627328	exons definition biology	The removal of the introns produces mRNA (see the figure, below). Messenger RNA contains only exons, those portions of the primary RNA transcript that will be translated into a protein. Figure %: Splicing Product. Unlike the sequence of an exon, intron sequences are unimportant.	3	False	-3.8482037	537
131843	3841396	0.24516606	definition of a sigmet	AIRMETS/SIGMETS issued by authorities forecasting significant weather events that are potentially hazardous to flights in the area for which they are issued, refreshed every 30 min. Click on an AIRMET/SIGMET to see the full text.	3	False	-1.453923	44
962179	8785367	0.24047124	when was the salvation army founded	As a result, he withdrew from the church and traveled throughout England, conducting evangelistic meetings. His wife, Catherine, could accurately be called a cofounder of The Salvation Army. In 1865, William Booth was invited to hold a series of evangelistic meetings in the East End of London. He set up a tent in a Quaker graveyard, and his services became an instant success.	3	False	1.1986989	63
1108651	1421350	0.23567724	what the best way to get clothes white	Use bleach. If you are only washing white clothes, add a capful of bleach to the load when you plan to wash it. If you are concerned about the powerful effects of standard bleach, try a non-chlorine bleach or a slow-acting bleach, like a 3-percent peroxide solution.	3	False	1.9286475	44
1114646	5417954	0.23506558	what is famvir prescribed for	There are three major drugs commonly used to treat genital herpes symptoms: acyclovir (Zovirax), famciclovir (Famvir), and valacyclovir (Valtrex).These are all taken in pill form. Severe cases may be treated with intravenous (IV) acyclovir.here are three major drugs commonly used to treat genital herpes symptoms: acyclovir (Zovirax), famciclovir (Famvir), and valacyclovir (Valtrex).	3	False	-1.5222867	95
